Operational_Hours,Temperature_C,Vibration_mms,Oil_Level_pct,Remaining_Useful_Life_days,Failure_Within_7_Days
78191,44.66,2.46,75.7,194.0,0
9628,67.61,5.2,98.74,922.0,0
83160,62.02,13.22,56.85,51.0,0
55061,64.23,4.36,58.59,417.0,0
75314,64.87,14.92,85.55,230.0,0
65986,47.89,15.22,50.22,337.0,0
73014,63.74,14.62,100.0,263.0,0
85174,58.36,16.68,55.96,142.0,0
56529,49.0,19.66,62.49,377.0,0
13926,74.29,12.3,51.42,797.0,0
40890,44.4,1.23,77.43,623.0,0
65524,51.02,-1.96,82.79,399.0,0
63406,26.64,8.15,58.96,301.0,0
18511,48.83,8.95,83.39,810.0,0
35047,77.89,6.35,19.17,666.0,0
71141,81.99,6.64,79.41,349.0,0
79259,69.67,16.66,24.59,227.0,0
2192,70.85,11.57,78.65,920.0,0
98200,59.61,8.07,57.04,0.0,1
82725,59.43,12.04,82.75,181.0,0
59880,75.64,8.34,84.73,326.0,0
44999,51.76,13.95,62.88,517.0,0
21743,71.01,17.16,100.0,778.0,0
51134,43.26,13.43,94.23,397.0,0
87157,68.41,7.83,54.31,49.0,0
88960,62.56,10.13,72.91,0.0,1
23815,37.68,1.25,77.78,710.0,0
73712,83.69,5.96,100.0,212.0,0
26586,63.79,8.7,27.06,675.0,0
41706,49.17,8.64,70.29,565.0,0
26998,78.04,7.37,61.85,603.0,0
20961,50.89,7.77,100.0,811.0,0
86909,57.55,21.72,74.48,80.0,0
24028,62.27,9.59,82.29,704.0,0
94457,61.45,14.08,35.67,66.0,0
63138,54.92,11.19,87.29,189.0,0
22184,69.56,17.42,64.3,774.0,0
58452,53.18,7.02,74.47,364.0,0
94551,58.11,16.48,55.48,12.0,0
96201,48.78,9.24,76.74,0.0,1
88308,52.56,12.92,36.7,16.0,0
51683,50.63,12.99,80.73,477.0,0
67913,66.5,8.92,68.94,225.0,0
91942,33.71,9.24,90.13,84.0,0
55701,60.5,10.97,57.04,454.0,0
2485,45.28,7.57,71.08,962.0,0
57083,77.86,11.1,74.15,394.0,0
4879,63.6,5.08,47.95,981.0,0
16021,35.1,11.93,92.58,738.0,0
58808,70.16,8.85,9.74,293.0,0
18461,72.15,2.55,27.07,775.0,0
35791,55.47,3.81,64.69,550.0,0
35157,72.88,11.51,92.35,554.0,0
44346,74.12,12.12,77.66,506.0,0
52276,50.79,9.51,76.36,504.0,0
96782,61.75,11.02,84.55,0.0,1
25521,69.25,12.26,100.0,692.0,0
8199,58.28,10.21,51.41,910.0,0
65895,87.33,2.42,45.52,191.0,0
36936,58.93,9.46,100.0,678.0,0
36317,66.87,2.22,74.97,642.0,0
9110,77.95,-2.65,59.15,852.0,0
12546,69.09,12.38,68.84,880.0,0
2864,59.06,7.94,72.38,867.0,0
91082,58.46,9.96,89.55,0.0,1
84438,35.88,20.36,69.33,143.0,0
29140,50.03,13.04,89.64,633.0,0
7152,44.01,6.4,100.0,915.0,0
43547,41.31,17.82,45.03,501.0,0
71889,67.67,9.19,64.78,219.0,0
83334,45.43,7.61,74.01,108.0,0
88463,61.0,8.94,89.25,68.0,0
30234,65.35,13.89,77.32,583.0,0
91634,50.96,14.93,82.2,0.0,1
17717,74.61,20.75,73.3,687.0,0
3071,75.29,9.18,81.14,887.0,0
55078,39.54,14.32,100.0,532.0,0
81850,72.31,16.86,90.35,188.0,0
39770,78.91,1.84,85.99,481.0,0
39217,99.28,6.39,62.37,495.0,0
25061,58.35,9.4,67.66,737.0,0
91652,64.62,8.98,62.32,112.0,0
39163,56.07,1.63,54.26,575.0,0
17737,51.97,10.53,61.66,706.0,0
46175,53.06,16.39,86.21,588.0,0
76748,47.55,20.29,33.75,217.0,0
19209,64.78,3.39,26.92,736.0,0
78257,76.63,9.39,100.0,275.0,0
59169,63.47,0.19,69.92,348.0,0
28426,52.59,7.41,55.46,699.0,0
48368,60.94,5.76,80.61,441.0,0
37759,92.01,7.8,70.01,599.0,0
58986,67.4,13.13,57.15,311.0,0
17195,68.1,4.44,35.69,791.0,0
71417,49.48,9.35,100.0,260.0,0
83547,49.64,12.68,35.57,94.0,0
18015,45.38,13.04,81.71,828.0,0
1905,69.39,16.08,63.42,895.0,0
23626,77.25,7.98,45.64,670.0,0
62604,48.63,12.0,90.27,420.0,0
72543,78.81,3.93,50.29,283.0,0
95506,79.7,-0.2,92.97,0.0,1
83926,63.84,24.83,58.44,67.0,0
65556,62.55,11.74,66.7,327.0,0
79887,61.82,7.26,54.98,150.0,0
66962,46.08,9.17,63.33,310.0,0
27995,58.52,11.55,88.23,663.0,0
25081,56.36,5.94,90.57,677.0,0
12419,72.4,9.62,37.82,851.0,0
24014,50.8,9.03,76.69,790.0,0
44946,76.04,10.97,74.62,526.0,0
52497,52.51,6.88,88.62,406.0,0
61083,36.6,6.05,55.27,450.0,0
64698,68.47,5.09,40.6,404.0,0
40509,13.47,12.22,38.56,473.0,0
85752,61.8,17.53,63.17,118.0,0
86034,72.86,6.04,100.0,109.0,0
72936,52.9,11.61,92.01,309.0,0
15382,31.85,7.87,55.29,790.0,0
36100,35.04,15.65,76.53,535.0,0
33419,61.82,7.22,54.23,679.0,0
41028,47.43,10.78,87.58,543.0,0
60791,48.8,5.37,70.39,390.0,0
35605,49.19,9.25,76.35,575.0,0
85182,58.49,10.95,60.96,139.0,0
42168,43.56,9.81,55.72,477.0,0
25479,61.05,8.34,73.4,707.0,0
19678,77.17,7.22,40.84,747.0,0
91659,61.28,19.87,41.91,0.0,1
15926,61.37,10.54,66.59,830.0,0
63527,53.86,13.51,67.07,339.0,0
85883,84.19,3.95,68.78,92.0,0
9146,64.54,11.59,54.8,798.0,0
22599,65.51,6.04,91.42,747.0,0
24512,49.53,9.11,67.51,762.0,0
20481,46.14,9.12,37.24,755.0,0
92159,58.3,6.89,99.31,0.0,1
32755,91.92,9.59,78.12,611.0,0
31186,91.01,11.81,59.0,657.0,0
34503,54.79,-0.9,49.47,603.0,0
37159,75.98,0.4,29.83,549.0,0
84373,59.43,9.13,44.28,103.0,0
11557,52.76,7.2,67.43,898.0,0
926,82.94,11.75,47.44,923.0,0
8181,64.36,8.5,54.91,908.0,0
96769,55.3,9.37,68.36,0.0,1
39563,84.6,2.92,62.06,614.0,0
78595,74.35,4.0,62.87,218.0,0
92507,48.03,4.03,95.72,39.0,0
42632,42.52,9.52,44.88,570.0,0
75139,54.26,13.7,79.01,199.0,0
3811,56.98,8.64,100.0,986.0,0
36587,69.41,16.74,81.19,572.0,0
82538,30.71,18.1,72.79,156.0,0
32415,55.73,17.52,90.5,544.0,0
75344,46.13,2.06,62.73,279.0,0
37378,58.44,9.28,76.78,646.0,0
54540,22.34,12.43,67.03,440.0,0
61499,78.86,7.02,100.0,329.0,0
95839,49.41,17.9,34.53,49.0,0
79691,72.02,3.69,61.38,137.0,0
73117,56.45,9.3,79.04,210.0,0
32512,53.49,8.37,87.23,645.0,0
47972,59.75,11.47,77.32,549.0,0
14369,80.54,11.93,71.64,819.0,0
50137,57.96,10.3,67.82,426.0,0
29587,86.69,14.29,37.86,705.0,0
68727,63.29,13.27,49.37,183.0,0
23537,58.17,11.45,77.78,774.0,0
41160,78.28,4.2,86.85,469.0,0
94076,63.75,5.78,93.25,45.0,0
47193,65.32,12.47,22.11,553.0,0
689,52.42,8.85,71.07,1040.0,0
43240,55.43,6.74,56.14,571.0,0
74630,46.73,7.69,72.79,236.0,0
11521,38.27,13.63,87.66,922.0,0
33338,99.39,9.91,37.32,593.0,0
83171,63.1,10.48,82.49,145.0,0
21775,64.96,4.64,87.41,699.0,0
93708,93.0,17.75,72.29,0.0,1
889,72.71,12.03,44.92,898.0,0
88415,30.3,20.23,100.0,11.0,0
15995,52.82,10.76,56.17,790.0,0
78862,49.37,-2.35,73.3,305.0,0
47460,70.94,13.49,27.67,448.0,0
14078,61.71,9.74,100.0,784.0,0
69991,42.94,6.19,57.42,208.0,0
48161,31.53,10.94,82.51,479.0,0
46842,60.77,8.48,89.84,548.0,0
61966,69.52,10.31,53.93,397.0,0
83009,53.25,10.53,73.27,98.0,0
64020,86.51,0.95,89.76,355.0,0
44250,65.44,10.37,90.39,494.0,0
80572,51.56,2.68,86.07,96.0,0
27179,36.52,9.11,48.91,736.0,0
21345,65.87,13.08,95.03,690.0,0
74139,59.2,6.43,81.34,144.0,0
43407,75.76,18.01,46.66,563.0,0
5782,52.72,5.08,68.8,899.0,0
52738,53.85,9.68,78.48,363.0,0
43015,79.19,5.86,66.37,588.0,0
12136,56.71,9.73,100.0,779.0,0
42255,34.75,6.81,70.98,531.0,0
56715,50.75,16.83,49.0,382.0,0
83607,59.06,15.34,48.83,88.0,0
14929,42.77,3.53,55.74,785.0,0
82899,66.28,4.11,88.52,123.0,0
25015,101.0,8.7,78.45,616.0,0
37384,53.07,7.31,64.46,601.0,0
54075,33.39,7.54,78.6,453.0,0
55828,83.18,8.62,100.0,424.0,0
46750,59.35,14.68,70.02,490.0,0
42601,46.23,28.28,29.91,465.0,0
46781,65.2,9.12,44.82,329.0,0
39871,49.59,12.12,87.25,626.0,0
40192,53.76,6.99,100.0,580.0,0
80461,79.49,16.2,78.45,125.0,0
13586,76.29,0.62,38.64,781.0,0
20890,44.07,7.83,42.6,828.0,0
80801,77.87,12.04,73.2,98.0,0
23894,64.02,0.68,55.32,770.0,0
45058,82.1,6.64,83.58,518.0,0
47684,68.91,10.53,88.42,506.0,0
88747,55.46,10.55,42.61,122.0,0
9882,67.64,2.23,49.02,843.0,0
58798,67.13,13.75,49.31,384.0,0
67680,70.41,18.1,70.45,140.0,0
5731,87.58,5.01,49.52,924.0,0
1603,41.33,15.76,46.62,980.0,0
6117,44.01,7.59,62.48,967.0,0
99533,36.28,10.13,100.0,0.0,1
39881,78.7,13.98,40.19,555.0,0
6227,48.35,15.09,69.36,923.0,0
80141,58.98,5.06,72.68,188.0,0
19337,54.63,3.06,31.55,859.0,0
24346,66.34,0.53,72.95,765.0,0
72360,84.1,0.61,52.65,268.0,0
80700,56.65,13.37,80.99,104.0,0
31042,42.85,15.5,78.25,666.0,0
29828,13.18,18.78,75.29,677.0,0
80113,72.24,7.83,74.73,89.0,0
4496,29.19,18.96,69.56,958.0,0
87452,59.49,9.05,79.16,87.0,0
19981,65.32,16.28,79.48,736.0,0
89049,56.94,8.02,57.55,80.0,0
65980,48.13,14.29,77.0,206.0,0
32464,72.7,14.34,100.0,637.0,0
9960,47.06,8.66,100.0,838.0,0
60140,60.44,10.05,82.61,206.0,0
9060,53.93,10.58,52.38,810.0,0
53451,62.47,19.94,83.44,391.0,0
99921,37.01,15.88,57.63,14.0,0
31360,73.97,19.32,37.34,697.0,0
41283,49.97,6.29,76.47,482.0,0
37691,40.57,14.07,69.68,537.0,0
79501,31.94,12.02,98.67,183.0,0
7384,51.5,5.17,66.7,935.0,0
38849,40.68,9.69,46.02,486.0,0
39389,76.44,6.33,64.27,576.0,0
43170,51.65,10.44,88.48,502.0,0
96151,75.87,9.99,76.56,0.0,1
41363,69.23,12.21,70.5,548.0,0
96153,64.9,14.15,72.85,0.0,1
15293,42.03,16.73,50.63,840.0,0
66146,38.32,8.78,62.47,387.0,0
56551,32.19,6.36,69.6,397.0,0
87802,53.1,11.07,81.74,36.0,0
34067,50.53,12.44,77.95,656.0,0
48293,61.59,16.16,36.46,490.0,0
35964,72.33,5.64,43.73,584.0,0
88153,55.96,14.68,47.17,149.0,0
51745,64.38,16.31,62.78,391.0,0
67075,58.08,6.35,90.27,298.0,0
82793,43.52,7.81,51.22,86.0,0
65415,59.46,9.2,79.78,294.0,0
59435,68.22,11.13,85.43,273.0,0
45998,59.31,11.01,71.53,394.0,0
5843,50.53,13.29,57.51,945.0,0
12569,40.65,17.82,84.8,795.0,0
77956,53.56,11.81,77.24,153.0,0
40965,62.32,11.27,99.8,495.0,0
14966,92.39,16.3,74.69,796.0,0
2761,28.73,12.14,66.42,930.0,0
47860,57.75,9.45,75.46,489.0,0
46762,67.55,12.48,55.73,472.0,0
73821,88.64,10.18,90.87,269.0,0
23850,81.13,14.1,76.86,687.0,0
30915,64.99,10.47,91.17,752.0,0
65658,63.23,5.25,68.43,225.0,0
65784,61.04,9.99,27.51,272.0,0
53200,64.85,4.1,60.36,338.0,0
23496,58.14,17.24,86.08,730.0,0
31336,53.75,4.58,99.72,570.0,0
89125,60.89,9.42,56.04,110.0,0
8806,42.21,8.82,78.83,863.0,0
50921,67.63,10.9,74.82,483.0,0
54005,63.74,12.51,75.89,367.0,0
53721,46.84,15.29,67.87,357.0,0
2566,82.97,12.14,88.88,812.0,0
32779,76.81,9.21,76.86,604.0,0
17780,56.18,10.68,89.0,724.0,0
61496,74.85,5.5,48.43,382.0,0
33228,64.62,18.85,75.32,624.0,0
33746,68.0,-2.04,55.79,672.0,0
75251,46.52,4.64,88.49,222.0,0
67051,54.76,12.13,82.96,357.0,0
50523,71.54,13.96,68.96,400.0,0
36485,63.9,9.48,86.18,646.0,0
19411,46.56,8.76,74.21,777.0,0
73134,68.37,12.54,78.18,220.0,0
38764,81.08,5.61,61.06,565.0,0
2249,36.07,15.92,65.95,954.0,0
24943,38.7,7.99,96.29,693.0,0
76498,26.79,8.01,41.02,278.0,0
49591,38.48,12.58,80.66,438.0,0
65645,54.0,7.28,93.81,280.0,0
42940,64.21,16.57,70.88,499.0,0
70530,67.58,11.78,70.97,209.0,0
51222,71.59,9.08,57.64,433.0,0
77418,72.58,12.34,82.63,185.0,0
45168,64.4,14.7,39.1,550.0,0
7805,60.98,7.49,68.46,904.0,0
99422,57.61,8.68,63.75,0.0,1
45218,49.37,9.36,84.39,564.0,0
71642,62.35,7.48,41.75,233.0,0
25218,76.03,9.28,46.75,734.0,0
17634,48.12,18.48,53.8,797.0,0
26464,60.67,12.78,69.87,671.0,0
78513,55.52,9.93,84.31,200.0,0
1710,59.16,10.9,76.56,982.0,0
82048,14.88,10.54,96.61,200.0,0
65646,55.19,2.65,62.58,263.0,0
28526,74.47,7.45,85.79,783.0,0
59774,49.48,11.44,68.05,346.0,0
41826,55.04,3.84,91.48,461.0,0
21727,63.41,11.78,55.09,734.0,0
9245,26.63,6.05,99.71,836.0,0
67417,66.62,6.46,34.59,343.0,0
46564,41.85,14.69,61.08,549.0,0
32117,68.64,13.57,68.9,577.0,0
74242,63.31,13.36,62.32,244.0,0
96717,77.48,13.64,43.06,0.0,1
35561,60.48,19.04,86.7,614.0,0
81241,79.86,8.14,58.65,121.0,0
17406,31.59,18.28,89.91,799.0,0
48066,85.82,8.58,61.49,514.0,0
20388,50.6,4.98,100.0,724.0,0
84823,72.14,16.53,47.54,171.0,0
33727,78.16,12.31,80.74,612.0,0
35072,65.18,10.04,70.55,632.0,0
85997,49.49,7.2,33.6,32.0,0
3134,52.54,6.96,100.0,938.0,0
34016,45.83,2.28,87.13,619.0,0
23870,64.94,13.19,71.24,661.0,0
3114,48.81,12.03,45.78,931.0,0
81418,66.22,3.86,65.16,183.0,0
90604,56.06,5.29,46.52,21.0,0
25345,78.54,15.63,78.78,545.0,0
43088,72.51,9.23,42.34,472.0,0
87478,58.13,11.13,88.73,94.0,0
4802,74.4,12.67,52.25,928.0,0
42824,68.17,0.03,43.99,571.0,0
48907,37.61,15.37,63.88,549.0,0
84527,72.0,-3.35,99.47,170.0,0
46650,68.09,15.23,60.51,467.0,0
57389,75.91,10.8,86.38,333.0,0
57781,85.03,11.73,91.62,257.0,0
73831,58.26,10.81,100.0,203.0,0
88630,75.01,16.89,53.54,16.0,0
37440,66.52,10.65,96.15,461.0,0
68101,65.63,5.37,92.19,307.0,0
69331,77.24,2.9,68.72,299.0,0
3961,59.84,15.59,71.67,857.0,0
69256,53.06,11.53,93.79,188.0,0
73912,56.32,14.09,54.34,133.0,0
91731,58.72,8.36,86.76,4.0,1
96448,49.54,3.1,62.64,21.0,0
18790,79.04,12.76,65.24,777.0,0
71523,60.18,9.75,74.32,157.0,0
23252,59.94,21.59,40.7,654.0,0
69229,56.28,3.77,82.42,294.0,0
38003,47.4,12.05,55.17,642.0,0
92167,60.22,11.94,88.95,0.0,1
62426,85.91,12.81,49.56,264.0,0
69030,55.07,10.88,52.99,277.0,0
4748,87.04,16.99,87.55,939.0,0
59494,59.61,13.16,88.09,401.0,0
96453,77.73,13.37,19.06,0.0,1
92318,42.77,15.0,77.84,111.0,0
24402,81.06,10.0,84.83,770.0,0
64767,37.54,20.91,96.25,260.0,0
88436,39.36,7.22,87.08,88.0,0
38641,57.65,22.56,57.95,557.0,0
21001,64.38,9.54,29.67,715.0,0
36840,51.19,5.39,81.93,561.0,0
29999,47.14,9.58,89.57,611.0,0
9103,48.5,7.75,34.31,927.0,0
35489,70.4,19.69,75.75,518.0,0
3642,65.3,7.63,60.99,1000.0,0
6149,45.23,9.18,82.62,831.0,0
8066,76.15,13.71,37.83,756.0,0
57403,75.06,3.32,67.33,389.0,0
9160,48.68,22.45,43.23,926.0,0
12294,52.09,11.65,48.23,871.0,0
46234,71.92,4.84,67.0,487.0,0
13727,84.98,1.21,53.99,845.0,0
52051,65.08,14.5,76.95,530.0,0
37817,75.53,15.68,21.38,574.0,0
54391,63.46,23.43,53.83,410.0,0
24522,78.96,9.03,95.24,661.0,0
91661,50.04,6.73,53.57,0.0,1
28970,55.61,9.85,45.66,565.0,0
80381,63.01,9.29,94.29,79.0,0
868,60.3,6.35,74.78,973.0,0
24970,88.94,10.28,82.32,728.0,0
57020,58.82,6.91,58.54,323.0,0
35429,77.83,23.33,78.87,505.0,0
54180,53.39,10.97,97.11,390.0,0
22569,73.36,2.04,42.06,801.0,0
65620,85.97,11.09,36.91,385.0,0
83328,82.74,15.46,58.35,55.0,0
6998,73.91,18.5,53.7,910.0,0
67635,77.17,10.97,82.19,257.0,0
88100,78.91,14.22,69.95,0.0,1
53560,73.53,10.5,78.0,387.0,0
76803,70.66,9.24,46.1,101.0,0
98549,68.53,11.86,83.67,0.0,1
24455,73.74,16.21,78.71,734.0,0
36637,78.86,15.37,60.37,573.0,0
81552,55.18,6.83,100.0,143.0,0
23912,53.58,-1.39,50.93,728.0,0
83347,62.53,22.76,70.45,81.0,0
77020,51.95,15.64,70.58,127.0,0
2645,51.05,0.48,48.79,936.0,0
786,69.91,22.22,69.61,983.0,0
61555,61.42,17.69,71.0,371.0,0
4269,51.22,7.75,54.43,858.0,0
67173,70.56,18.08,24.01,316.0,0
4386,67.55,17.39,51.86,767.0,0
126,67.69,9.11,77.92,942.0,0
2181,44.92,12.84,58.25,930.0,0
43795,89.81,15.61,98.09,412.0,0
42403,55.19,8.37,97.77,522.0,0
57561,59.13,5.73,43.65,339.0,0
3571,58.26,5.76,59.64,977.0,0
68990,32.96,1.85,73.0,283.0,0
87913,35.54,5.86,73.55,69.0,0
47345,67.71,12.64,62.31,521.0,0
10865,80.99,9.67,65.38,911.0,0
33628,49.65,8.68,89.61,577.0,0
66674,58.9,1.11,88.88,209.0,0
21575,44.74,11.52,38.05,674.0,0
30289,57.56,17.86,69.42,649.0,0
3941,62.82,-0.08,63.62,890.0,0
40733,43.78,4.25,52.6,467.0,0
74264,67.0,15.31,100.0,259.0,0
74872,72.91,10.87,63.5,202.0,0
60493,43.38,13.48,47.53,329.0,0
52426,60.13,12.57,86.39,504.0,0
12581,58.02,8.19,87.04,722.0,0
93246,81.78,3.68,89.44,54.0,0
40158,78.37,11.88,76.81,622.0,0
26036,44.41,12.95,46.03,692.0,0
83713,89.24,14.71,79.9,158.0,0
43512,64.28,14.72,34.54,509.0,0
45426,60.19,16.21,51.95,493.0,0
69708,56.82,10.0,61.18,315.0,0
19109,29.74,3.96,45.17,711.0,0
73396,53.73,20.18,51.75,174.0,0
58643,80.79,8.48,63.23,342.0,0
63729,53.8,14.31,69.02,360.0,0
9945,44.62,8.96,73.38,859.0,0
31888,78.43,11.16,58.51,611.0,0
31562,69.25,13.09,48.51,596.0,0
61138,32.09,4.51,57.46,342.0,0
4023,57.62,12.37,71.35,987.0,0
37984,54.31,4.83,88.79,666.0,0
78299,31.71,5.44,79.08,204.0,0
29909,66.94,6.44,67.67,716.0,0
91065,63.73,9.87,57.21,15.0,0
90932,77.41,5.4,88.21,43.0,0
50026,48.01,17.25,100.0,343.0,0
10634,68.72,10.09,74.15,873.0,0
91604,86.24,2.17,50.73,20.0,0
71798,48.86,12.45,82.47,238.0,0
56145,54.02,20.09,70.05,297.0,0
44968,91.25,9.54,85.24,507.0,0
3396,57.48,4.54,66.82,878.0,0
15277,54.8,4.16,92.78,741.0,0
62587,46.46,8.32,71.22,358.0,0
51334,47.65,6.28,59.59,556.0,0
90106,69.54,10.78,25.55,119.0,0
80166,60.07,12.54,91.73,181.0,0
49468,25.49,0.57,26.93,538.0,0
51707,49.59,9.41,94.63,463.0,0
80315,38.69,10.17,75.96,115.0,0
10554,50.37,10.97,51.14,862.0,0
44356,59.57,15.79,97.76,493.0,0
36663,51.14,25.48,57.46,630.0,0
63010,64.93,14.83,96.75,288.0,0
38237,46.96,9.1,100.0,504.0,0
15878,45.89,3.98,100.0,762.0,0
35401,50.98,9.41,38.58,560.0,0
25571,51.96,5.8,62.52,666.0,0
72265,35.74,8.29,54.64,173.0,0
93871,42.81,14.95,52.52,0.0,1
53661,50.21,4.98,82.36,410.0,0
73493,57.31,10.31,80.15,214.0,0
69685,95.51,3.73,69.3,265.0,0
19232,47.8,4.31,98.3,699.0,0
23954,53.69,8.42,91.21,720.0,0
90925,70.6,15.81,77.89,16.0,0
11431,59.39,5.11,49.89,829.0,0
13524,41.45,4.46,75.62,878.0,0
90334,79.51,2.79,79.0,90.0,0
13951,59.69,7.63,73.41,818.0,0
60593,65.84,3.94,60.07,335.0,0
90306,38.72,8.32,64.71,122.0,0
96218,74.11,17.74,37.83,68.0,0
96021,65.79,7.63,81.36,0.0,1
99512,80.67,10.91,86.9,0.0,1
92306,77.33,10.17,62.63,71.0,0
41666,61.19,13.28,34.54,560.0,0
14828,62.86,8.62,59.07,838.0,0
9565,61.34,3.8,81.8,842.0,0
94705,56.14,9.61,65.52,0.0,1
46137,105.96,9.28,64.36,412.0,0
87208,44.26,10.94,81.85,98.0,0
99863,53.13,7.13,92.85,0.0,1
83924,61.45,4.18,58.94,82.0,0
50875,23.12,5.0,83.41,489.0,0
94405,72.44,4.34,67.94,0.0,1
95159,70.53,7.5,74.98,73.0,0
11911,59.86,-6.83,59.62,877.0,0
30480,49.84,20.45,65.8,675.0,0
41339,55.45,6.24,65.24,444.0,0
30110,49.76,1.71,53.4,690.0,0
2600,40.63,-3.03,56.03,903.0,0
98223,62.6,11.12,52.92,13.0,0
69097,53.28,0.34,60.61,291.0,0
56102,86.67,15.7,38.41,409.0,0
7528,78.94,13.99,57.42,708.0,0
18931,47.15,15.04,65.91,753.0,0
75125,85.25,8.02,51.44,198.0,0
64497,51.89,15.74,71.87,317.0,0
40117,61.21,10.72,79.15,594.0,0
10947,59.11,15.78,87.25,725.0,0
80363,83.44,3.93,67.61,115.0,0
97018,60.92,13.54,94.78,45.0,0
70711,44.95,11.35,67.73,236.0,0
17320,60.52,12.55,28.27,774.0,0
37555,71.57,10.22,77.43,637.0,0
22706,81.91,16.22,48.27,758.0,0
78040,42.88,18.44,70.86,112.0,0
39833,65.5,-0.35,40.63,667.0,0
51709,45.54,5.4,65.17,407.0,0
90509,69.62,12.53,81.44,124.0,0
14865,80.63,7.89,67.8,784.0,0
78154,75.39,6.54,53.94,105.0,0
67247,63.65,12.96,42.41,155.0,0
23450,65.95,12.71,72.64,774.0,0
38777,64.38,15.23,57.28,554.0,0
72823,56.52,10.59,67.07,175.0,0
65894,30.87,16.39,65.38,352.0,0
888,53.99,15.33,56.81,988.0,0
52574,21.08,0.37,70.53,487.0,0
25324,54.8,0.75,100.0,768.0,0
25802,62.53,12.25,53.17,704.0,0
32908,62.09,9.18,90.49,516.0,0
84325,68.39,11.22,66.45,42.0,0
58442,62.21,2.27,57.94,459.0,0
78020,70.13,4.31,69.83,243.0,0
83756,57.09,12.8,57.44,200.0,0
24982,53.68,0.04,74.61,728.0,0
54939,59.04,17.75,44.35,509.0,0
55869,65.3,7.07,43.45,454.0,0
6251,42.6,9.25,78.22,894.0,0
63321,47.27,13.12,53.16,307.0,0
99917,50.12,6.96,39.63,0.0,1
40873,93.1,11.27,65.47,537.0,0
78948,94.84,21.87,75.91,87.0,0
6969,72.34,4.03,58.48,981.0,0
89758,52.96,11.98,73.2,0.0,1
75330,51.99,8.72,50.41,315.0,0
10545,53.52,15.51,47.59,845.0,0
18741,95.63,15.02,82.32,728.0,0
50644,69.39,17.03,40.37,437.0,0
46031,43.05,11.56,87.6,547.0,0
36463,50.48,19.9,56.74,568.0,0
53181,77.73,9.9,98.33,424.0,0
75360,89.0,15.92,54.22,222.0,0
23044,51.07,11.05,98.38,730.0,0
24270,90.66,6.71,53.71,708.0,0
46075,76.42,7.27,55.47,402.0,0
66718,61.28,8.48,16.29,274.0,0
2303,65.45,9.54,76.9,877.0,0
87803,63.75,1.96,51.73,56.0,0
53857,78.18,5.12,61.99,417.0,0
66433,69.51,8.33,83.27,160.0,0
17401,39.77,11.17,72.28,847.0,0
45137,54.34,3.82,65.0,510.0,0
17054,65.54,9.17,41.9,762.0,0
22580,51.94,10.05,78.39,737.0,0
73721,69.13,11.39,61.12,262.0,0
6665,60.21,17.23,100.0,917.0,0
58257,44.7,14.06,85.2,269.0,0
11188,38.3,6.57,57.74,852.0,0
28365,41.91,14.22,100.0,655.0,0
37492,66.87,10.61,68.24,555.0,0
22429,48.81,6.51,60.87,768.0,0
59162,69.72,12.37,73.27,284.0,0
18884,41.36,10.86,33.85,787.0,0
14383,60.87,11.94,49.1,851.0,0
85355,45.37,14.11,50.62,59.0,0
33053,51.59,12.61,92.66,485.0,0
71001,50.79,12.48,74.06,191.0,0
8821,65.48,8.51,51.44,866.0,0
27604,42.76,5.67,78.14,765.0,0
96490,74.7,5.1,49.37,0.0,1
82160,50.8,2.86,53.48,175.0,0
70866,47.0,14.83,81.38,215.0,0
41125,64.15,10.09,57.38,492.0,0
62036,44.18,19.64,66.85,310.0,0
53533,57.38,16.79,62.31,493.0,0
3004,63.97,12.32,67.2,901.0,0
42856,87.46,17.42,87.46,480.0,0
82089,47.56,11.81,55.53,187.0,0
74755,50.79,16.2,93.02,228.0,0
48704,73.09,2.78,91.99,493.0,0
69843,64.02,15.15,79.99,267.0,0
43848,55.16,11.59,83.55,408.0,0
66380,61.9,12.06,94.0,291.0,0
87994,81.66,8.27,80.3,30.0,0
26086,91.91,2.69,57.78,760.0,0
18072,59.54,13.62,45.66,738.0,0
7771,60.7,13.33,100.0,879.0,0
19850,21.55,10.48,67.7,800.0,0
92833,55.4,18.71,96.39,10.0,0
26461,51.78,5.31,99.35,794.0,0
60676,71.49,4.88,82.16,451.0,0
10715,56.65,11.42,69.65,783.0,0
33929,52.3,0.42,80.5,603.0,0
94331,28.51,12.29,91.03,0.0,1
46693,61.79,8.32,76.26,457.0,0
85526,54.06,13.98,58.9,23.0,0
34421,33.81,13.65,100.0,595.0,0
73684,58.92,5.58,63.82,151.0,0
59294,57.1,-0.07,62.42,422.0,0
14647,55.41,11.43,66.19,787.0,0
13363,48.26,3.37,48.97,858.0,0
74154,71.18,14.64,72.66,280.0,0
13806,78.91,12.63,83.24,721.0,0
22459,56.5,11.34,57.15,714.0,0
44494,60.1,13.61,52.66,472.0,0
22745,64.55,4.43,92.16,819.0,0
15388,88.44,6.89,58.19,770.0,0
68763,75.42,12.07,34.82,278.0,0
74610,64.79,7.17,100.0,248.0,0
99316,47.46,5.25,47.03,0.0,1
65591,75.09,12.06,75.93,319.0,0
2000,69.71,11.34,48.93,897.0,0
68439,53.5,20.72,58.15,389.0,0
38215,55.83,10.91,52.71,489.0,0
