Installation_Year,Operational_Hours,Temperature_C,Vibration_mms,Sound_dB,Oil_Level_pct,Coolant_Level_pct,Power_Consumption_kW,Last_Maintenance_Days_Ago,Maintenance_History_Count,Failure_History_Count,AI_Supervision,Error_Codes_Last_30_Days,Remaining_Useful_Life_days,Failure_Within_7_Days,AI_Override_Events,Machine_Type_AGV,Machine_Type_Automated_Screwdriver,Machine_Type_Boiler,Machine_Type_CMM,Machine_Type_CNC_Lathe,Machine_Type_CNC_Mill,Machine_Type_Carton_Former,Machine_Type_Compressor,Machine_Type_Conveyor_Belt,Machine_Type_Crane,Machine_Type_Dryer,Machine_Type_Forklift_Electric,Machine_Type_Furnace,Machine_Type_Grinder,Machine_Type_Heat_Exchanger,Machine_Type_Hydraulic_Press,Machine_Type_Industrial_Chiller,Machine_Type_Injection_Molder,Machine_Type_Labeler,Machine_Type_Laser_Cutter,Machine_Type_Mixer,Machine_Type_Palletizer,Machine_Type_Pick_and_Place,Machine_Type_Press_Brake,Machine_Type_Pump,Machine_Type_Robot_Arm,Machine_Type_Shrink_Wrapper,Machine_Type_Shuttle_System,Machine_Type_Vacuum_Packer,Machine_Type_Valve_Controller,Machine_Type_Vision_System,Machine_Type_XRay_Inspector
2006,65129,54.07,14.3,85.75,100.0,68.94,-2.57,181,7,1,0,2,328.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,86167,72.32,9.25,65.56,62.06,40.11,243.95,44,4,0,0,4,143.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2023,29813,61.97,11.93,83.51,94.15,49.89,106.47,277,5,1,1,3,675.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,19213,81.36,15.87,77.11,72.39,75.65,226.93,105,7,1,0,0,723.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2037,61071,42.79,8.72,53.99,71.51,61.84,155.05,171,4,4,1,1,362.0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2031,49754,82.09,3.18,87.71,53.32,91.88,212.19,107,11,2,1,1,473.0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,92666,55.76,12.55,74.92,62.18,34.74,79.43,8,6,2,0,2,35.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,37763,43.14,10.18,78.25,82.67,78.86,121.2,129,5,2,0,3,622.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2023,4462,66.39,16.79,65.92,70.87,71.18,213.87,137,5,6,0,2,885.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,960,52.47,8.14,81.7,57.3,69.07,42.45,70,4,0,0,0,974.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,81660,59.4,13.48,86.47,49.87,31.48,87.22,112,6,3,0,2,138.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2011,90620,84.51,4.45,69.58,88.71,33.47,127.58,187,4,3,1,3,58.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2037,62451,52.78,10.7,72.84,41.4,77.42,97.93,286,5,2,1,3,337.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2007,78775,38.06,20.83,80.41,79.16,100.0,224.54,35,9,2,1,4,156.0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,7937,72.65,10.92,60.41,72.22,67.01,130.47,188,3,2,0,6,840.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2034,39512,51.98,15.62,65.84,26.91,73.39,172.95,266,6,2,0,0,712.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,67492,43.92,14.9,61.53,91.41,80.17,-63.61,257,1,2,0,0,340.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,7563,79.58,5.72,72.22,27.52,89.5,243.39,210,7,3,0,2,870.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2040,66182,79.24,11.73,83.43,47.96,85.1,99.36,197,9,4,0,3,218.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,52167,43.58,6.75,69.77,58.17,92.43,144.69,304,4,4,0,5,454.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,18660,82.68,9.97,68.49,58.02,69.72,170.07,257,4,0,0,1,751.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2034,55848,58.84,15.95,74.31,45.8,71.48,41.23,158,7,2,0,4,334.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,82306,75.9,14.85,69.58,70.38,32.74,61.95,74,3,1,0,2,51.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,32689,44.31,10.0,85.99,81.88,26.59,259.24,6,5,5,0,6,655.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2033,19642,54.89,10.14,83.64,66.9,75.9,178.16,58,2,2,0,0,741.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,45926,50.24,4.77,87.14,51.6,92.45,336.42,130,5,0,1,4,505.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2027,1784,67.67,7.88,76.97,59.1,100.0,-55.3,267,5,3,1,1,912.0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,36826,53.1,5.67,77.86,75.1,76.44,198.27,13,5,2,1,4,583.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2031,62814,37.28,21.58,62.99,30.47,48.49,121.45,70,4,2,0,3,264.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,21686,46.72,8.17,83.42,100.0,97.46,204.68,44,4,1,0,2,737.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2037,73980,59.46,4.45,62.86,71.2,47.22,308.49,359,4,3,0,2,109.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2039,87935,88.41,14.64,85.54,83.08,66.19,273.81,325,4,2,1,2,33.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2028,16808,74.5,12.01,85.67,68.1,5.35,191.31,247,4,3,0,5,731.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,35701,40.41,9.02,68.9,58.2,83.25,181.57,327,8,1,1,4,661.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2029,54910,77.42,15.03,71.19,53.58,51.33,201.76,213,7,0,0,4,400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2028,94882,78.19,11.22,77.86,65.48,36.37,95.32,302,6,4,0,6,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2019,53737,57.37,2.05,59.57,68.11,70.28,158.16,40,6,1,0,2,484.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,58046,65.53,2.22,75.96,50.17,96.2,50.5,146,2,5,1,3,396.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2037,59042,40.82,14.77,75.49,78.82,75.42,154.74,312,3,3,1,3,454.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,62207,62.35,15.85,79.3,58.96,89.94,92.47,330,4,3,0,1,340.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,74031,69.69,3.39,73.52,53.79,67.05,137.16,361,6,2,1,1,252.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,18077,41.91,8.63,70.34,98.53,69.41,215.93,244,9,1,1,2,768.0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,74318,68.11,9.84,61.27,90.91,60.63,141.59,95,7,1,0,2,101.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,75524,70.02,16.57,68.95,57.08,85.48,98.96,330,4,1,1,0,160.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,6117,66.87,2.22,83.77,60.53,73.18,189.51,89,2,2,0,2,966.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2000,72955,62.09,14.89,83.22,44.82,68.28,118.3,181,4,3,0,3,186.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,22052,66.61,5.6,76.34,35.77,49.73,121.53,283,8,1,0,3,788.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,541,75.14,7.17,94.26,20.85,93.35,178.19,80,7,2,1,0,864.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,87867,33.12,8.93,91.95,63.92,72.66,107.74,34,6,3,0,1,49.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2006,40162,60.41,10.03,64.51,59.53,26.31,95.87,152,10,1,0,2,567.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2039,68902,88.11,1.1,55.2,31.57,63.57,53.97,97,8,4,0,4,363.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,70379,85.45,7.5,68.98,100.0,71.84,237.37,71,5,1,0,5,288.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,45584,81.26,12.71,99.06,78.56,34.39,148.17,21,5,2,1,2,460.0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,28227,41.26,5.35,65.65,68.32,40.19,107.4,22,3,2,0,2,706.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,63461,84.74,9.16,85.04,99.58,92.97,135.84,84,5,2,0,3,277.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2023,46460,39.01,4.05,78.35,53.79,27.79,134.86,283,5,3,0,4,404.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2030,65467,73.99,9.27,77.82,65.79,66.64,136.6,92,6,0,0,3,259.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2002,78894,47.95,7.32,69.13,94.55,57.93,169.54,351,4,2,1,5,183.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,51710,61.24,16.96,64.82,52.35,85.52,37.12,1,8,2,1,3,359.0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,95375,58.16,13.65,74.41,54.64,40.3,163.59,124,5,1,0,4,19.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035,98798,50.09,3.44,65.59,75.74,89.69,64.01,187,4,1,1,5,51.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2028,40683,40.56,16.79,72.06,60.31,67.83,152.0,155,5,3,0,4,451.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2033,78649,62.29,3.0,79.73,87.27,83.45,164.62,321,6,1,0,2,178.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,99004,69.4,3.44,84.01,80.51,58.07,219.29,158,5,2,0,3,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,98995,24.33,8.02,71.89,46.19,54.14,283.68,292,5,5,1,5,0.0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2039,48834,49.73,1.01,73.1,54.88,48.7,14.85,69,6,2,0,4,419.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2025,77924,52.53,14.13,54.08,84.71,66.3,141.35,24,3,0,0,4,119.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,72919,64.57,11.61,76.12,66.93,97.81,191.53,149,5,4,0,1,265.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2035,3939,31.91,7.94,106.28,73.8,67.44,32.36,316,6,0,0,1,927.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2023,83535,59.49,15.63,57.29,94.61,92.2,152.63,246,5,2,1,4,210.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,44927,54.35,11.48,81.94,60.59,85.58,119.89,190,8,0,0,2,475.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,46854,57.31,4.26,81.31,86.8,16.73,148.98,164,2,6,0,4,523.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2005,33927,82.0,12.73,79.29,55.99,80.55,-2.18,245,7,1,1,2,565.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2038,17775,56.54,12.78,76.66,85.18,45.35,160.42,231,6,1,1,1,670.0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2022,62049,61.25,11.52,70.2,88.96,100.0,12.4,163,1,2,1,2,259.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,98986,58.55,11.19,83.49,50.87,67.7,175.24,146,2,3,0,2,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2040,78984,75.05,11.42,65.97,39.37,93.68,116.55,267,7,4,0,2,151.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2006,96203,45.23,5.06,75.24,30.64,87.88,161.54,49,4,1,1,4,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2003,78712,59.24,8.99,52.77,64.11,49.83,88.44,99,4,3,0,2,196.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,38397,69.5,11.09,94.94,44.14,82.88,20.37,66,3,5,0,3,561.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,83165,64.64,23.17,70.46,88.97,86.77,177.69,60,7,2,0,4,115.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2031,55789,71.89,14.69,69.86,86.74,32.1,186.87,323,3,0,0,2,356.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,40998,63.54,12.87,65.58,76.52,74.87,104.44,64,1,1,0,6,595.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2029,19545,63.93,12.0,77.51,100.0,100.0,207.22,309,1,2,0,3,715.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,59899,52.49,3.11,70.9,74.88,60.86,111.39,71,6,2,0,2,414.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,35515,90.63,2.46,89.76,37.52,81.72,111.72,121,4,2,0,5,554.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2027,60149,62.21,10.21,71.78,53.51,98.92,210.33,218,4,2,1,6,396.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2008,16516,44.23,5.79,75.05,77.62,24.98,109.38,188,11,2,1,3,760.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,35613,36.25,4.36,83.99,78.92,29.66,165.06,182,5,3,0,2,652.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,61813,47.79,10.2,82.82,61.06,59.86,232.25,193,5,0,0,3,329.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,22204,56.68,9.85,69.18,99.66,70.12,158.29,286,7,2,0,2,769.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2037,69238,59.25,15.63,70.32,85.99,54.06,93.26,332,5,4,1,4,316.0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2029,88036,65.25,-4.64,72.87,53.08,67.37,262.03,307,6,1,0,2,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2012,21074,58.25,12.31,81.23,35.72,41.39,87.19,172,6,1,1,4,685.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2032,46145,61.95,17.35,81.51,40.39,53.02,180.71,283,9,1,0,2,358.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2037,72208,78.97,6.4,66.58,45.95,4.96,146.14,4,1,3,1,4,216.0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2024,65090,74.81,12.34,79.41,28.55,100.0,138.92,315,1,1,0,4,276.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2030,59743,46.15,12.32,73.11,50.43,53.36,25.06,312,3,1,0,4,409.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2035,51022,24.82,4.21,69.98,67.95,57.42,142.14,287,2,4,0,5,513.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2010,84743,46.59,14.25,56.54,71.86,47.88,229.1,130,9,1,1,3,145.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2018,65818,52.69,23.03,68.43,39.61,66.36,128.17,134,4,1,1,3,400.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2013,74384,63.03,9.6,91.36,58.47,90.27,86.48,303,5,1,0,0,168.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,52935,78.91,4.64,67.95,41.73,15.91,222.79,22,6,2,0,1,302.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,19875,56.18,17.51,75.68,75.91,100.0,99.71,36,6,2,1,5,760.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2016,96777,86.75,15.61,78.68,49.43,78.31,129.86,100,6,3,0,4,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,37967,55.87,4.28,77.91,69.48,100.0,238.16,53,6,1,1,4,545.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2038,22401,47.34,11.44,57.46,55.41,71.78,190.83,189,2,2,0,2,674.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,34772,54.23,15.44,76.29,100.0,70.81,219.59,242,6,1,0,3,606.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2025,19958,60.96,1.53,83.08,52.23,19.58,267.12,351,6,1,0,4,672.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2040,85508,52.0,6.06,61.37,72.74,58.52,252.14,107,3,1,0,3,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2022,18644,48.18,2.6,56.09,49.06,22.97,109.86,353,3,3,0,1,866.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2010,33469,64.55,2.42,77.78,73.22,42.49,114.88,77,8,2,1,4,601.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,12353,84.19,9.19,62.43,54.17,73.73,65.96,340,4,1,1,4,862.0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2010,43815,61.33,18.73,90.73,87.86,70.09,160.18,145,2,2,0,3,547.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2008,27258,75.78,8.81,60.22,57.24,100.0,93.43,285,8,3,0,3,642.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2002,33125,56.69,5.52,49.07,83.38,54.61,102.72,344,3,2,0,6,657.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2031,73900,57.34,6.92,77.3,14.65,69.56,164.61,122,4,0,0,5,292.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2031,49339,83.28,1.57,87.4,74.73,100.0,-18.16,99,3,2,0,5,440.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2033,93246,57.95,-1.25,62.0,48.89,57.2,158.88,132,3,0,0,0,89.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
